,uid,artist,title,artist_uri,album_uri,item_uri,tags
114,142746,Julia Wolfe,Reeling,spotify:artist:5uEap55hXon4eBDyIlYtQg,spotify:album:6PUzx7HngwfwtA7r2SLjIa,spotify:track:08renTPGbx4Fz9Hi0dpmZs,"['21st century classical', 'american 21st century classical', 'avant-garde', 'contemporary classical', 'post-minimalism']"
115,136810,Arcade Fire,Her: Sleepwalker,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,,,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock', 'stomp and holler']"
116,148043,Emilie Levienaise-Farrouch,Scale of Volatility,spotify:artist:4L9xhLgedQ5e9BwaVNunWf,spotify:album:0NGdylOpdZaAPz5dbNWITK,spotify:track:0RLkZ3xZ5KoTpomPWEN05C,[]
117,146257,Tim Hecker,Violet Monumental II,spotify:artist:1qiwaJwjKod5WhcYZ76O1B,spotify:album:3WnMJhecMN6z5TMlYE4HcM,spotify:track:4iIECbT8bEztn3rNqO4t3S,"['ambient', 'art pop', 'canadian experimental', 'compositional ambient', 'dream pop', 'drift', 'drone', 'electronica', 'experimental', 'fourth world', 'intelligent dance music', 'microhouse', 'new isolationism', 'warm drone']"
118,158703,Kaki King,Teek,spotify:artist:1s2pki7lATUaBOL76E3vCV,spotify:album:4pgnnkCEHdnCMzx2WS9tAI,spotify:track:5pbRRA6wZm1OtBDXQl464D,['instrumental acoustic guitar']
119,154796,Catlin Magi,Siidisulgis Linnukene,spotify:artist:7cwsqkbYNyQQWJaYHRZhaG,spotify:album:5oiItUuNZ4qhdJYimVUhBv,spotify:track:2piDWovDD9tHJZOR7zDI1a,"['estonian folk', 'jaw harp']"
120,128112,Okkyung Lee,Yellow River,spotify:artist:0fVfcPcdnLfSeH0ZAAEeCQ,,,"['cello', 'electra', 'free improvisation', 'korean experimental', 'modern cello', 'tzadik']"
121,144166,Ingram Marshall,Fog Tropes,spotify:artist:2s0TXSF4Nqiy1UkZKJ9yWt,spotify:album:571YFkEY1iDxAG42K0VZyK,spotify:track:21XkNsBJK11CEASxWfT92e,"['avant-garde', 'contemporary classical', 'minimalism', 'post-minimalism']"
122,154101,Sam Gendel,East LA Haze Dream,spotify:artist:3luuQQRuSBuDNnrkYvatnk,spotify:album:3CkfGjgeLIZ5LR1WtUVa8X,spotify:track:2anCPlb4PzBdEPQh2Ts53H,"['fourth world', 'indie jazz', 'indie soul']"
123,152791,Tess Roby,Catalyst,spotify:artist:6LRMOu9O4czC6WcNZWIpOh,spotify:album:11QO4bm6MYMkQjPjGtdmFq,spotify:track:5acxsmpNJNeLsyhCaXwozf,['canadian indie']
124,136829,Explosions in the Sky & David Wingo,Prince Avalanche: An Old Peasant Like Me,,,,[]
125,158989,Mdou Moctar,Taliat,spotify:artist:48dgx7iGqLQ3E5KO3pzd94,spotify:album:3ZZMK1Hd8E9Uzj1Tycdlf2,spotify:track:6GarrtA6cncYaHlME3jZlM,"['desert blues', 'tuareg guitar']"
126,154794,Sona Jobarteh,Gambia,spotify:artist:7JksKqLDuYE8QYj2WjiNQr,spotify:album:3RPWcLjeYKJ6l24e09Nzkh,spotify:track:7cOsS8kIOEoriTtwl2IC1Y,"['afropop', 'gambian pop', 'kora', 'mande pop', 'world']"
127,152789,Stereolab,The Flower Called Nowhere,spotify:artist:3Rj0tDHoX7C5NFq5DKIpHt,spotify:album:5YZmrMsFY6xdUBsS7DJxaz,spotify:track:0lo2m2KvTMXiCsXoJnkkMR,"['alternative rock', 'art pop', 'art rock', 'chamber psych', 'electronica', 'experimental', 'experimental pop', 'indietronica', 'new wave', 'noise pop']"
128,153541,Esmerine,Translator's Clos I,spotify:artist:1uXKQUZkkDAQ89OPXLMtw2,spotify:album:0LqwDOMwahqLhIwtZ2aPEG,spotify:track:1RhGPHXtYoSzigr4JyCoco,"['bow pop', 'canadian post-rock', 'cello', 'post-rock']"
129,107764,Nico Muhly,Quiet Music,spotify:artist:2vObsQCPsbVfkqHlQOu2zc,spotify:album:1mbU0t4SlphUSX5wlCmIao,spotify:track:4FXePem8gl7rPdsHhSl4l1,"['21st century classical', 'american 21st century classical', 'compositional ambient', 'experimental classical', 'post-minimalism']"
130,130418,Caroline Shaw,Partita for Eight Voices: Passacaglia,spotify:artist:3uUFClFtbjbjQQIq4BjY2C,spotify:album:4LHSzEQPF6Iw20BGppFk31,spotify:track:4S6HDCm52jVESmjcWQ87gM,"['21st century classical', 'american 21st century classical', 'laboratorio']"
131,138996,Elena Kats-Chernin,Variations in a Serious Black Dress,spotify:artist:0OnynZ2smlYDjDmdRQVkmk,spotify:album:4l6OdLOwj7DvkSUVuHx3tz,spotify:track:27ewy3TJbN3wivF72BnwTl,"['australian classical', 'australian classical piano']"
132,158979,dal:um,The Waves,spotify:artist:4DE7afkjFxYier8CkuQUJb,spotify:album:2RHGvD3lzWkDvER2RFxqqu,spotify:track:3wVsSGFANAH79uxUb8Y3bO,[]
133,158696,Gwenifer Raymond,Hell For Certain,spotify:artist:2scavaz2jGMWRFULHoe5je,spotify:album:5KyXUkcCGN6Gb9sVKXyQ3N,spotify:track:4glTO4ah7hF94alsRv6PCK,"['american primitive', 'uk americana']"
134,158695,Abel Selaocoe,Keld ft Abel Selaocoe & Callum Connell,spotify:artist:44LUiqh2zLIWA4UPdPmvWU,,,[]
135,119338,Padma Newsome,Beating Stick,spotify:artist:20kY0Skr7ER4g4L7mxkafe,,,[]
136,153373,Jon Hopkins,Neon Pattern Drum,spotify:artist:7yxi31szvlbwvKq9dYOmFI,spotify:album:1nvzBC1M3dlCMIxfUCBhlO,spotify:track:1rbH1KmfxUjVlt8GCjgZSE,"['ambient', 'compositional ambient', 'electronica', 'intelligent dance music', 'post-rock']"
137,136466,Lubomyr Melnyk,Marginal Invitation,spotify:artist:0G9qoAVEY16XVywzpxP4wP,,,"['minimalism', 'post-minimalism']"
138,152673,Catrin Finch and Seckou Keita,1677,,,,[]
139,159009,Traditional / Rhiannon Giddens,Little Margaret,,,,[]
140,140892,Anna Thorvaldsdottir,Trajectories,spotify:artist:192k4NRVUM23h3D8oDDzEC,,,"['21st century classical', 'icelandic classical']"
141,101715,Philip Glass,Koyaanisqatsi: Clouds,spotify:artist:69lxxQvsfAIoQbB20bEPFC,,,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
142,106562,Steve Reich,Duet,spotify:artist:1aVONoJ0EM97BB26etc1vo,spotify:album:67045SjfSQpl3VgceGfKJy,spotify:track:6I7QkvNdkndJ2ek17Evmg3,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
143,154685,Bambi Lou,President,spotify:artist:7g3Az5lHd875vYN8hlXqCT,spotify:album:7p5m1nij8Puc0GJTL7zcSY,spotify:track:6uGbnNbgZFb0ym8RsEhgz4,[]
144,151990,The Hands Free,Lost Halo,,,,[]
145,153722,Sarah Davachi,Evensong,spotify:artist:2Swn6We5XXpyDz1YxRkprA,spotify:album:4IFuTsN2aWyIysDMui5VnR,spotify:track:4TS7ZKYI9duQujtVglF2Cb,"['ambient', 'art pop', 'canadian experimental', 'compositional ambient', 'dark jazz', 'drone', 'drone ambient', 'electra', 'experimental ambient', 'experimental synth', 'fourth world', 'indie folk', 'modular synth', 'pastoral', 'sound art']"
146,121705,Gavin Bryars,The Vespertine Park,spotify:artist:0lVWTWT1YdiNwuW9Gv3mUF,spotify:album:2zZ732qsXf9sShIuzW3ukG,spotify:track:7ERw4mGIi4lCtySWrTFpfb,"['bow pop', 'british contemporary classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'post-minimalism']"
147,152888,Johann Johannson,Odi et Amo,spotify:artist:5IC0GaLuCWMwHpiEG4jBzc,,,[]
148,154715,Panorama Sound,Wander (feat. Pilar),spotify:artist:4w7dx1VD4GpgkMWfHDWetf,,,[]
149,130688,Hildur Ingveldardottir Guonadottir,Erupting Light,,,,[]
150,152208,Public Service Broadcasting,People Will Always Need Coal,spotify:artist:6VsiDFMZJlJ053P1uO4A6h,spotify:album:3jS2Xu9OqOicKjAKnyjRZL,spotify:track:4rjLETqzIS7Jy9LP6yZyo0,['chamber psych']
151,159008,"Oscar Brown, Jr / Rhiannon Giddens",Brown Baby,,,,[]
152,126377,Arthur Russell,"Instrumentals Vol. 2, Track 13",spotify:artist:3iJJD5v7oIFUevW4N5w5cj,,,"['art pop', 'art rock', 'cello', 'dream pop', 'experimental', 'fourth world', 'minimalism', 'modern cello']"
153,148385,Torbjorn Omalm,Huhta,spotify:artist:1dvlw1hRV4r97OE81jh4zv,spotify:album:0tHF4iKGCL34eFUVGE4t6V,spotify:track:60i3bRDExuVq4Qd7kJmRhg,[]
154,113971,John Luther Adams,Dark Wind,spotify:artist:2Aoyn1J7INkcUzoWzyP8yB,spotify:album:49Tc5Cpm003voQmNMFgKp1,spotify:track:2fJ1cxWJ38vAllxTVIe7bH,"['american 21st century classical', 'avant-garde', 'contemporary classical', 'experimental classical']"
155,149077,Steve Reich,The Four Sections: Movement 3,spotify:artist:1aVONoJ0EM97BB26etc1vo,,,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
156,150526,Thor & Friends,Swimming with Stina,spotify:artist:7dXTHkVx97Bwu6Vk1TcRwq,spotify:album:1wnntQFtkZJpQpY3OTI1QR,spotify:track:7aCXzRGwvs1M3zqwcmYos2,['post-minimalism']
157,138280,Edgar Meyer,1B,spotify:artist:7jkhwa4XMe9XSt1r0AWNqD,spotify:album:2zDo0R2hHZVRcCL90tbxWA,spotify:track:3T68Z2a7swJ2RAMBeLaa3o,"['contrabass', 'progressive bluegrass']"
158,138153,Jacob Cooper,Silver Threads: I. Silver Threads,spotify:artist:0n1vtLLegldQuP08EPm15x,,,[]
159,154448,Kelly Moran,Autowave,spotify:artist:1SFqXNEGetmMW6VPZseNqy,spotify:album:0dfCsSXhtcdAyW7ODD4Aeu,spotify:track:2o66yBPuBDNKm2tB0q5MNI,"['electra', 'experimental classical', 'mandible', 'new isolationism', 'prepared piano']"
160,154797,Catilin Magi,Lüttat-Tüttat,,,,[]
161,143224,John Supko,Divine the Rest,spotify:artist:5H217NkwYl7YycIdVFiPUM,spotify:album:2MgPsQLkBS4r1stYEG2Qoj,spotify:track:775rQXzrjiZZ07pP7qYiZf,[]
162,148841,Julianna Barwick,One Half,spotify:artist:0HWfFWL4vVrbaBQqxVCwCi,spotify:album:2CXMjx34NYlVRCFH1MsOku,spotify:track:08x8v6ae79NWlwZ6canmWD,"['ambient', 'ambient pop', 'art pop', 'chamber psych', 'compositional ambient', 'dream pop', 'drone', 'electra', 'experimental pop', 'fourth world', 'melancholia', 'post-rock']"
163,135117,Nigel Westlake,Onomatopoeia,spotify:artist:49bnfbvLYFN3S29cK5ttgx,spotify:album:70MovsnxPVwBygXH2TWuJe,spotify:track:5rCVqX9dz67FF4y9NGzw9C,"['australian classical', 'oceania soundtrack']"
164,155357,Cecilia McDowall,Three Latin Motets,spotify:artist:4yEgFPjtOoOIlQS3WPiEnr,spotify:album:7vLmUZYNECyfT4YlAzrPjV,spotify:track:1jaHHkfFudhfgFZKtWTrb4,['british contemporary classical']
165,115837,Arvo Part,Tabula rasa: Ludus,spotify:artist:2P6ygesd9xg5DPOBnda2jg,spotify:album:3D3dLscRKfP5b9zIr0FED9,spotify:track:0fpy8Uz4QYbj4KjbcNyKw8,"['baltic classical', 'classical', 'contemporary classical', 'minimalism']"
166,146793,Aleksandra Vrebalov,The Sea Ranch Songs: Elements I,spotify:artist:35xZtNAyQFy0ggE8ZRNhvH,spotify:album:5OK0ThPTbmmHdTaau1PFqo,spotify:track:0uUNXEy50SAU5iWEXR8QgL,[]
167,121217,Zoe Keating,Legions (War),spotify:artist:6OHXnLZCeWUwtdDsBdqOdr,spotify:album:1VsuU7rduqxQabaUOIpjrE,spotify:track:1EQp03crisqieQmhy0zS3o,"['bow pop', 'cello', 'compositional ambient', 'etherpop', 'modern cello']"
168,152258,Blonde Redhead,In Particular,spotify:artist:5isqImG0rLfAgBJSPMEVXF,spotify:album:6wRDKCpKw3ap6dhkpdXNIN,spotify:track:4rz3AwWL2wbJoye11pbULz,"['alternative rock', 'art pop', 'dream pop', 'indie rock', 'nu gaze', 'shoegaze']"
169,115836,Arvo Part,Summa,spotify:artist:2P6ygesd9xg5DPOBnda2jg,spotify:album:12HboFB4YU6phK4MlC1R5V,spotify:track:7aNhzFNalXKZmvUMfghTLp,"['baltic classical', 'classical', 'contemporary classical', 'minimalism']"
170,154047,Vula Viel,Do Not Be Afraid,spotify:artist:1jT6MojAt9681vjmFcHdeK,spotify:album:7LAYUbO87XThoMzOlJ89Nl,spotify:track:6VFtVec0bTSWhW8eXcDHfh,['british jazz']
171,158341,Anna Clyne,Rest Your Hands,spotify:artist:4d2fe6u4HBGX4ZbBbEmM3j,,,"['21st century classical', 'british contemporary classical', 'tzadik']"
172,130423,Judd Greenstein,Aeiou,spotify:artist:7vUIRQmTlU4HGPyE8iuNsa,,,"['21st century classical', 'american 21st century classical']"
173,152256,Missy Mazzoli,Vespers for Violin (and Electronics),spotify:artist:61O7PTMoyars8V5kcaYov4,,,"['21st century classical', 'american 21st century classical']"
174,148307,Sarah Neufeld & Colin Stetson,The Sun Roars Into View,,,,[]
175,148989,Juana Molina,Sin Domes,spotify:artist:76hliHkgP5eIbVqLT7NmQ3,,,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']"
176,153636,Poppy Ackroyd,Quail,spotify:artist:5q3wKuiaCK8BRPZQSvehFd,spotify:album:1LccVq7wMN6Ur2rkN9dIAo,spotify:track:0G0syrsgdrZxgBxhF9aBw0,"['bow pop', 'compositional ambient', 'neo-classical']"
177,150360,"Ensemble, Et Al",Medal Meddle Metal,spotify:artist:3c9Xc27p6in6wqtndX97CZ,spotify:album:7b9xrHV5D0mL6UywTZVEVP,spotify:track:0lItBv2YoAKcPBN0FZ59Oq,['experimental percussion']
178,153533,Henrique Eisenmann,Sarabande No. 2,spotify:artist:468pYnu5zeJ3hTzvEj2BmZ,spotify:album:20wWTOazocUwcjNIBsLpbn,spotify:track:32Qm0nqMp2PXHiTTxQX1vV,[]
179,148831,Bell Orchestre,The Upwards March,spotify:artist:1eGeixtxaPiyKM6CPVANqr,,,"['bow pop', 'canadian post-rock']"
180,154055,Makaya McCraven,Young Genius,spotify:artist:5FnpXrrMdJVZCK54oHWqUa,spotify:album:07t71VgFZkSmrSYdUKmuHI,spotify:track:2qvkn92sCZhWZJhn3XBHw0,"['experimental jazz', 'indie jazz', 'indie soul']"
181,127626,John Luther Adams,Strange Birds Passing,spotify:artist:2Aoyn1J7INkcUzoWzyP8yB,spotify:album:28k8tYhuv93Uf7UlPtJXBV,spotify:track:0vQJ80AaFxpLNKCzxivhmz,"['american 21st century classical', 'avant-garde', 'contemporary classical', 'experimental classical']"
182,136236,Du Yun,When a Tiger Meets a Rosa Rugosa,spotify:artist:36bA91yAIJwFRHh3uYhYEm,spotify:album:7GiMQKT1Twq3MOVAGQekF7,spotify:track:1oEo3ymLb8WAuMU9ahIeqH,"['21st century classical', 'american 21st century classical', 'chinese classical']"
183,155803,Alev Lenz,After Every Winter Must Come Spring,spotify:artist:5AbBmL35b74Ywd0sqILIdg,spotify:album:4SJpz23YXWAnPsbbKEerVq,spotify:track:3SPD8hLia3Dbeu4nuQwJKJ,['turkish alternative']
184,137708,Amon Tobin,Bloodstone (In-Concert Recording),spotify:artist:3mvkWMe6swnknwscwvGCHO,,,"['big beat', 'drill and bass', 'electronica', 'intelligent dance music', 'jazztronica', 'ninja', 'nu jazz', 'trip hop', 'wonky']"
185,108955,Carolyn Yarnell,Lapis Lazuli,spotify:artist:01YWm0YXQYaUIfji38WaSe,spotify:album:39adAKaGgxYFOi6fedsKwJ,spotify:track:4IhRWisVS2VceurdUON2IG,['tzadik']
186,133705,David Lang,Death Speaks: I am walking,spotify:artist:7rdRfDNLKnGbxnnanaggQ2,spotify:album:2WgtTVHNubR0cQuZnA9kIw,spotify:track:623M05QGPYNKCueiqSmmoB,"['21st century classical', 'american 21st century classical', 'post-minimalism']"
187,152895,Sudan Archives,Nont for Sale,spotify:artist:2MPHBxznH1fj59jbOWY38u,spotify:album:5W0wZsGfR0VeEGxXpLHgHY,spotify:track:1dSUiYNjblQ2Vd142K8kjn,"['afrofuturism', 'alternative r&b', 'escape room', 'experimental r&b', 'indie soul', 'la pop']"
188,147729,Efterklang,Dreams Today,spotify:artist:3DL71JYSG6VREkmLSzfWhU,spotify:album:4pGO1xW9SxLhZmdOVxsXaj,spotify:track:5DSVDnO5IPlpaY5FgrCO9p,"['danish alternative rock', 'danish indie', 'post-rock']"
189,150045,Joshua Abrams & Natural Information Society,St. Cloud,,,,[]
190,123112,Shara Nova,"A Paper, a pen, a note to a friend",spotify:artist:48scskxHFIigHFEvAiNVb1,,,[]
191,152792,Hiroshi Yoshimura,Water Copy,spotify:artist:1DGpHnPOpMYY780hcQHmPB,spotify:album:4h5av08hHhOyyINApKfnEE,spotify:track:48MPwRtt4PRuC0gUZgkI48,"['ambient', 'art pop', 'fourth world', 'j-ambient']"
192,151881,Steve Reich,Quartet: II. Slow,spotify:artist:1aVONoJ0EM97BB26etc1vo,spotify:album:40auUhpfmKHRAJT9sWdpuM,spotify:track:2RpLXC7AaRdE3WZYXbi85F,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
193,154178,Tess Roby,Air Above Mirage,spotify:artist:6LRMOu9O4czC6WcNZWIpOh,spotify:album:11QO4bm6MYMkQjPjGtdmFq,spotify:track:1at9RRlsBsTKfiNupH8ASd,['canadian indie']
194,142972,Ann Southam,Glass Houses #1,spotify:artist:6ORFzpBUSNDD3t7C4Pf727,spotify:album:68hHK6PVJhusnIEABuO60C,spotify:track:5yWWKCJxKYrucaIZpHsPwc,"['canadian classical', 'minimalism']"
195,158490,John Tavener,Mahamatar,spotify:artist:45ff9QmiC1LkmDPk5TBN21,,,"['anglican liturgy', 'british contemporary classical', 'minimalism']"
196,138837,Julianna Barwick,Very Own,spotify:artist:0HWfFWL4vVrbaBQqxVCwCi,,,"['ambient', 'ambient pop', 'art pop', 'chamber psych', 'compositional ambient', 'dream pop', 'drone', 'electra', 'experimental pop', 'fourth world', 'melancholia', 'post-rock']"
197,150923,Nico Muhly,Comfortable Cruising Altitude,spotify:artist:2vObsQCPsbVfkqHlQOu2zc,spotify:album:50BqSmIvgXExSAkm5bkika,spotify:track:72pD2QmiLGbUGjNuJUXrGs,"['21st century classical', 'american 21st century classical', 'compositional ambient', 'experimental classical', 'post-minimalism']"
198,154616,Mary Lattimore & Mac McCaughan,III,,,,[]
199,141169,Florent Ghys,Beaute Plastique,spotify:artist:0ddYZKWa4Whrlmbzh8WUf2,spotify:album:7KKtMQyLRVojBM7308scxw,spotify:track:6Z1QobB3Rco6lEoiehIstE,['post-minimalism']
200,154599,Gemma Peacocke,Love,spotify:artist:4A3wPKSIrKKsyAAnPOIZLZ,spotify:album:6SrTxl11b2GbMOnoYdFYSJ,spotify:track:26ourXtopvKTyfz7lE1R22,[]
201,158501,Meriheini Luoto,Metsänpeitto I,spotify:artist:2HSrUu5gnGYED8x1ctChIA,spotify:album:6WwnK0AbXYGZQbpPtvHEBp,spotify:track:61d8IKXsqQsxonWz5KPomg,"['finnish contemporary classical', 'finnish experimental']"
202,139119,Anna Clyne,Prince of Clouds,spotify:artist:4d2fe6u4HBGX4ZbBbEmM3j,spotify:album:1nZDgzgAZp7RTb9Xf1Rx01,spotify:track:08akCsnitoNEw22kFarBlD,"['21st century classical', 'british contemporary classical', 'tzadik']"
203,153473,Zoe Keating,Nix,spotify:artist:6OHXnLZCeWUwtdDsBdqOdr,spotify:album:6SxIYaM1ZNLRbyPFNE3Aqi,spotify:track:6qEF578CgCmiAGvPQ8Wxy1,"['bow pop', 'cello', 'compositional ambient', 'etherpop', 'modern cello']"
204,143423,Terry Riley,Autodreamographical Tales 6: See Them Out There,spotify:artist:7DnLQaXsqcYkgm0nyDrB3r,,,"['american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'drone', 'experimental', 'fourth world', 'free jazz', 'minimalism', 'tzadik']"
205,137651,Glenn Kotche,The Traveling Turtle,spotify:artist:6upBn4tokWBDF9diqbYJZs,,,"['21st century classical', 'american 21st century classical', 'classical percussion', 'experimental percussion']"
206,112757,Meredith Monk,Impermanence: Maybe 1,spotify:artist:1WN9bXZmI41JB1tCmrSC3M,,,"['american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'experimental', 'experimental vocal', 'minimalism']"
207,158326,Benjamin Louis Brody + Ian Chang,ASMR II,,,,[]
208,134470,Daniel Wohl,Neighborhood,spotify:artist:2Rzi5GaKkOxSJsLd9R0HPG,spotify:album:6XiQhbqLM3hKSURegEMZN6,spotify:track:7Dj2d5nuUJCTSf9VJ7gSwT,"['21st century classical', 'american 21st century classical']"
209,122050,John Luther Adams,...and Bells Remembered,spotify:artist:2Aoyn1J7INkcUzoWzyP8yB,spotify:album:74N4SEmKZvp9MXSXqPPFoZ,spotify:track:5pwb1h04GpRLjKE8KDVSjX,"['american 21st century classical', 'avant-garde', 'contemporary classical', 'experimental classical']"
210,151986,The Hands Free,Kellam's Reel/Rusty Gully,,,,[]
211,143461,Michel van der Aa,Violin concerto Mvmt. 3,spotify:artist:3ThsewJaTbC6tjep14CfK5,,,"['21st century classical', 'dutch contemporary classical']"
212,153530,Henrique Eisenmann,Jeneupti,spotify:artist:468pYnu5zeJ3hTzvEj2BmZ,spotify:album:20wWTOazocUwcjNIBsLpbn,spotify:track:4yT5AbCyLOXWHm1bpXVnLc,[]
213,154798,Maya Youssef,Queen Of The Night,spotify:artist:22gopXlmzkLT1dG7kUbIhX,spotify:album:0TK4Ps3DS3u7VAnsggJzMs,spotify:track:5joQoeEqsvrcvkpirERyam,['qanun']
214,153895,Kaitlyn Aurelia Smith,Riparian,spotify:artist:6P86FLVAK4sxu8OhyQJBvH,spotify:album:7cadehSOSNy1AiYJ97Jyzs,spotify:track:4fN51CCQOSb4csJKdoOQYv,"['ambient', 'art pop', 'chamber psych', 'compositional ambient', 'drone', 'electra', 'electronica', 'experimental ambient', 'fluxwork', 'fourth world', 'microhouse', 'modular synth']"
215,151804,David Lang,Just (After Song of Songs),spotify:artist:7rdRfDNLKnGbxnnanaggQ2,spotify:album:39MeNqBnmm1ORLTd6yXvLb,spotify:track:6fcJCdlx1AOBFCD1lIJcrf,"['21st century classical', 'american 21st century classical', 'post-minimalism']"
216,158331,Laraaji,Through Luminous Eyes 1,spotify:artist:6sd3qv6kReAdo6WsLBtXX4,spotify:album:0joIVH2weSGzAUSO6OLnPt,spotify:track:7GPVqIPCrMyVkHyDs9NSr6,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'drone', 'fourth world']"
217,146131,Steve Reich,Double Sextet: 1. Fast,spotify:artist:1aVONoJ0EM97BB26etc1vo,,,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
218,150060,Public Service Broadcasting,Tomorrow,spotify:artist:6VsiDFMZJlJ053P1uO4A6h,spotify:album:65KwtzkJXw7oT819NFWmEP,spotify:track:5ERrJuNLnmHj525ooOKyqJ,['chamber psych']
219,121233,Zoe Keating,Don't Worry,spotify:artist:6OHXnLZCeWUwtdDsBdqOdr,,,"['bow pop', 'cello', 'compositional ambient', 'etherpop', 'modern cello']"
220,152110,Ellen Arkbro,For Organ and Brass,spotify:artist:7cFSj2thh5HO4mnVZHP7nn,spotify:album:1CYC6me7uYzEHT5klCLQpL,spotify:track:3jNSmIwnmHNj5LzoKi7gwB,"['drone', 'electra', 'swedish experimental']"
221,154175,Susumu Yokota,Fairy Dance of Twinkle and Shadow,spotify:artist:3ND5NWoKzlelYDDyWqSQpQ,spotify:album:0ntm3YaiXVkkGitWl2XASV,spotify:track:6pKBW4de7JOxCfRskUy8yn,"['abstract', 'ambient', 'art pop', 'compositional ambient', 'drill and bass', 'drone', 'electronica', 'fourth world', 'intelligent dance music', 'j-ambient', 'japanese electronic', 'japanese idm', 'microhouse']"
222,153826,Padma Newsome,All Hollowed Out,spotify:artist:20kY0Skr7ER4g4L7mxkafe,,,[]
223,112690,Nico Muhly,A Hudson Cycle,spotify:artist:2vObsQCPsbVfkqHlQOu2zc,spotify:album:1mbU0t4SlphUSX5wlCmIao,spotify:track:2LIp0wjKnemg86H4W5IQPH,"['21st century classical', 'american 21st century classical', 'compositional ambient', 'experimental classical', 'post-minimalism']"
224,154789,Rajna Swaminathan,Offering,spotify:artist:76Kr5nklB4ofbdxy0OISZA,spotify:album:0IWc6Er95KUR9p5xVXXm9B,spotify:track:0gB0Mz7xptPg2mbGQ0PC49,['indian jazz']
225,135639,Bryce Dessner,Aheym,spotify:artist:5HHKeO04SOcxUxjruFXf5l,spotify:album:7niMyBNBYrDYDNX2sNECjN,spotify:track:5G6E55eG8tvQrwlSAee9bh,"['21st century classical', 'american 21st century classical']"
226,148572,John Luther Adams,In the White Silence: Letter B,spotify:artist:2Aoyn1J7INkcUzoWzyP8yB,spotify:album:5cI76ytLpOmAXDY53YtvLC,spotify:track:2cl3STzwTmCH93choV3TCl,"['american 21st century classical', 'avant-garde', 'contemporary classical', 'experimental classical']"
227,146897,Arvo Part,Da Pacem Domine,spotify:artist:2P6ygesd9xg5DPOBnda2jg,spotify:album:2GjAbXEAgLqGi0jRc93XAU,spotify:track:1MpCGpXC1IXBRUsJBRcA1Q,"['baltic classical', 'classical', 'contemporary classical', 'minimalism']"
228,127087,Christopher Tignor,Electricity Turns Them On,spotify:artist:4fHCEeChre5Ajrkk2ktKdG,,,[]
